date,bases,open_access_bases,bytes,open_access_bytes
"09/14/2015",3921147646248098,2352888162893749,2517347047760462,1576697561165372
"09/15/2015",3926202617853180,2357943134498831,2520147070141576,1579497583546486
"09/16/2015",3929722163056816,2361280004253025,2522251653598562,1581512622651713
"09/17/2015",3935504605449243,2363940025576920,2525452927531069,1583033700383987
"09/18/2015",3938471665276915,2366396663925299,2527185758583717,1584534221338049
"09/19/2015",3941247005395939,2367255768864598,2528633984794029,1585006622842545
"09/20/2015",3942471800719164,2368480564187823,2529412490508401,1585785128556917
"09/21/2015",3944404762110550,2370305430416009,2530485493883418,1586785192638305
"09/22/2015",3954102741525470,2379975195173580,2536620189206249,1592900792062870
"09/23/2015",3961729939249390,2387602392897500,2540959056342949,1597239659199570
"09/24/2015",3964245451690807,2390071756196829,2542473492908471,1598730071625832
"09/25/2015",3974105929465484,2399922432357964,2548149150743432,1604400595157361
"09/26/2015",3979544457853091,2405360960745571,2551403262002400,1607654706416329
"09/27/2015",3981060172215646,2406876675108126,2552758612113514,1609010056527443
"09/28/2015",3984150084916697,2407879247835973,2554411469194770,1609595499398067
"09/29/2015",3986479404096760,2410208567016036,2555703309177462,1610887339380759
"09/30/2015",3990512309208022,2414101664258986,2558242709656213,1613327944719543
"10/01/2015",3996191407478396,2419780762529360,2561809424160511,1616894659223841
"10/02/2015",3999561265539665,2421348824434586,2563593410209751,1617796187837732
"10/03/2015",4000606169441614,2422393728336535,2564168473795882,1618371251423863
"10/04/2015",4001246893263245,2423034452158166,2564475325761806,1618678103389787
"10/05/2015",4004764606004315,2426552164899236,2566558718236980,1620761495864961
"10/06/2015",4035322992451898,2428989275256517,2579532969071029,1622133172657749
"10/07/2015",4038425671626051,2432080845004270,2581450814879323,1624046446130102
"10/08/2015",4039549523763733,2433204697141952,2582171694632754,1624767325883533
"10/09/2015",4048024700022995,2437877569738850,2585975021854722,1626680141331651
"10/10/2015",4048880385147230,2438733254863085,2586546717426300,1627251836903229
"10/11/2015",4049437130347478,2439290000063333,2586934840911731,1627639960388660
"10/12/2015",4049978072559181,2439830942275036,2587288978459282,1627994097936211
"10/13/2015",4052810973528904,2442663843244759,2588973129962415,1629678249439344
"10/14/2015",4053772555665055,2443625425380910,2589533954179755,1630239073656684
"10/15/2015",4054186326258030,2444039195973885,2589836929463709,1630542048940638
"10/16/2015",4055879756629261,2445732626345116,2590806147477702,1631511266954631
"10/17/2015",4056440483433747,2446293353149602,2591088554701753,1631793674178682
"10/18/2015",4056644026463290,2446496896179145,2591217489122709,1631922608599638
"10/19/2015",4058080583472710,2447933453188565,2591972896200154,1632678015677083
"10/20/2015",4066314294750874,2449284380182255,2596229145157883,1633415260526586
"10/21/2015",4077364188349683,2454879644011224,2602266045348027,1636738971911787
"10/22/2015",4099624528903522,2459292113267747,2614015314951412,1639632036777156
"10/23/2015",4103052444233022,2462720028597247,2616146348188001,1641763070013745
"10/24/2015",4107324153089854,2464976152617879,2618391467392945,1642982952838342
"10/25/2015",4107701158685435,2465353158213460,2618642077518264,1643233562963661
"10/26/2015",4110800996243946,2468452995771971,2621159972261311,1645751457706708
"10/27/2015",4146096694057145,2503748693585170,2641307648795495,1665899134240892
"10/28/2015",4157278591513703,2514930591041728,2647559367055148,1672150852500545
"10/29/2015",4159110946660931,2516228242072016,2648346858592377,1672916482693923
"10/30/2015",4161315062529687,2518162450870134,2649641586791685,1674085421068294
"10/31/2015",4163205987245303,2520053375585750,2650818368467061,1675262202743670
"11/01/2015",4163743882599560,2520591270940007,2651180748767732,1675624583044341
"11/02/2015",4169427723476457,2526275111816904,2654679694187945,1679123528464554
"11/03/2015",4224306645536484,2530899853059084,2662519130213567,1681676667277087
"11/04/2015",4228988708020071,2535581915542671,2665297147650954,1684454684714474
"11/05/2015",4251521198878107,2546433276989425,2677114709666368,1690035436845267
"11/06/2015",4255146376580930,2550058454692248,2679567015221248,1692487742400147
"11/07/2015",4255866321429486,2550777652771233,2680005661785946,1692925827745585
"11/08/2015",4256193488886337,2551104820228084,2680204021850384,1693124187810023
"11/09/2015",4258104895410999,2552995131120544,2681498581076493,1694404205425434
"11/10/2015",4274324473772131,2557621240934153,2689357254506614,1697182751639636
"11/11/2015",4274774325829163,2558071092991185,2689620177243206,1697445674376228
"11/12/2015",4277947133490821,2561243900652843,2691584375219824,1699409872352846
"11/13/2015",4279690302370345,2562987069532367,2692662979813094,1700488476946116
"11/14/2015",4280029866862404,2563326634024426,2692868681482344,1700694178615366
"11/15/2015",4280383427371304,2563680194533326,2693094594061886,1700920091194908
"11/16/2015",4281606611761259,2564903378923281,2693836814114676,1701662311247698
"11/17/2015",4287230012236986,2570526779399008,2697557878296479,1705383375429501
"11/18/2015",4293219592941822,2572688472237049,2700963985600109,1706852373326302
"11/19/2015",4294868600076569,2574337479371796,2701918737920604,1707807125646797
"11/20/2015",4300586538341713,2579209919256348,2705440498722087,1710940286524749
"11/21/2015",4302772422067131,2581395802981766,2706555522451300,1712055310253962
"11/22/2015",4305447427843499,2584070808758134,2708294345804471,1713794133607133
"11/23/2015",4308103464631353,2586726845545988,2709940748607523,1715440536410185
"11/24/2015",4311991547711806,2590611129814139,2712277295127734,1717768583887495
"11/25/2015",4320718037412034,2599337619514367,2715736218240647,1721227507000408
"11/26/2015",4320900663660149,2599520245762482,2715832536327480,1721323825087241
"11/27/2015",4358346154643538,2636965736745871,2741952776511718,1747444065271479
"11/28/2015",4359571670239566,2638191252341899,2742576744643416,1748068033403177
"11/29/2015",4359972459891890,2638592041994223,2742779668118559,1748270956878320
"11/30/2015",4361754360539021,2640373942641354,2743902037529501,1749393326289262
"12/01/2015",4369084778535841,2646332335682774,2748904539345438,1753677413038432
"12/02/2015",4372460381151804,2649707938298737,2751887868325541,1756660742018535
"12/03/2015",4375545295619778,2652219973448519,2753700506629615,1758186749922000
"12/04/2015",4376961667335921,2653636345164662,2754573392165390,1759059635457775
"12/05/2015",4377447723987907,2654122401816648,2754849925002054,1759336168294439
"12/06/2015",4377901204422059,2654575882250800,2755102291337051,1759588534629436
"12/07/2015",4379966017984565,2656640695813306,2756271924575768,1760758167868153
"12/08/2015",4382106854366749,2658781532195490,2757694814220955,1762181057513340
"12/09/2015",4391674974704815,2668349652533556,2763517508963611,1768003752255996
"12/10/2015",4394182758579692,2670847675329208,2765157095929109,1769637099465998
"12/11/2015",4399035863431055,2675157733471356,2768203489332264,1772299958293625
"12/12/2015",4399887356375391,2675397948472376,2768783602090553,1772456106718861
"12/13/2015",4401321833255857,2676832425352842,2769560525408250,1773233030036558
"12/14/2015",4402146804434840,2677657396531825,2770097496284224,1773770000912532
"12/15/2015",4403791011085818,2679301603182803,2771081929075025,1774754433703333
"12/16/2015",4405826066021179,2681336658118164,2772311851910341,1775984356538649
"12/17/2015",4406898933050480,2682409525147465,2772923732613570,1776596237241878
"12/18/2015",4408103379231157,2683613971328142,2773647315012331,1777319819640639
"12/19/2015",4411023604304994,2686534196401979,2775422040171513,1779094544799821
"12/20/2015",4411212758622638,2686723350719623,2775536316347794,1779208820976102
"12/21/2015",4413024852660769,2688535444757754,2776610225748825,1780282730377133
"12/22/2015",4414078492556257,2689589084653242,2777181734097198,1780854238725506
"12/23/2015",4415743426633761,2691254018730746,2778273481167340,1781945985795648
"12/24/2015",4421898876867493,2695451352099790,2781985275215078,1784645864801552
"12/25/2015",4423054712551300,2696607187783597,2782663203430001,1785323793016475
"12/26/2015",4424452585546320,2698005060778617,2783478887718536,1786139477305010
"12/27/2015",4425782729376336,2699335204608633,2784206614384284,1786867203970758
"12/28/2015",4427251599128788,2700804074361085,2785206598011479,1787867187597953
"12/29/2015",4429870411884327,2703422887116624,2786929068488830,1789589658075304
"12/30/2015",4430726208352908,2704278683585205,2787461569360452,1790122158946926
"12/31/2015",4435484735646543,2709037210878840,2790509085278600,1793169674865074
"01/01/2016",4447936048453661,2721488523685958,2798055633870662,1800716223457136
"01/02/2016",4448820034608604,2722372509840901,2798629479250983,1801290068837457
"01/03/2016",4449222975208960,2722775450441257,2798856289672929,1801516879259403
"01/04/2016",4456908949950267,2730461425182564,2803535301695588,1806195891282062
"01/05/2016",4459942294356691,2733494769588988,2805476875308364,1808137464894838
"01/06/2016",4461698395840126,2735250871072423,2806574506490264,1809235096076738
"01/07/2016",4497301184656612,2740885551935801,2830375665670468,1813459541842351
"01/08/2016",4501108228051476,2742559469803799,2832878483134968,1814506407087730
"01/09/2016",4506564796883742,2743302721183665,2835558730440626,1814938440760483
"01/10/2016",4506866147563689,2743604071863612,2835717836753010,1815097547072867
"01/11/2016",4508182451854879,2744920376154802,2836559477169881,1815939187489738
"01/12/2016",4513846295755239,2750289091231958,2840432120534181,1819784774133280
"01/13/2016",4518413667163383,2754696473795913,2842824268178987,1822086381928134
"01/14/2016",4522557606495392,2757833094951422,2845359502434303,1824063189126589
"01/15/2016",4524122585564180,2759398074020210,2846263923106322,1824967609798608
"01/16/2016",4529883931281085,2760576914030459,2849641572186763,1825717332646028
"01/17/2016",4530123535415214,2760816518164588,2849760925209713,1825836685668978
"01/18/2016",4531715712170958,2762408694920332,2850754326087095,1826830086546360
"01/19/2016",4538605485094544,2769298467843918,2854749961806117,1830825722265382
"01/20/2016",4543811133698822,2774504116448196,2858128519520515,1834204279979780
"01/21/2016",4554912063577386,2782671320778656,2864540330662667,1839185444870479
"01/22/2016",4587416883772843,2784892253135301,2880770897092134,1840427626337648
"01/23/2016",4587844892011212,2785320261373670,2881035208234747,1840691937480261
"01/24/2016",4588553016998442,2786028386360900,2881421122760838,1841077852006352
"01/25/2016",4589449283365102,2786924652727560,2882004439392331,1841661168637845
"01/26/2016",4592758533611487,2788707473713919,2883921011272883,1842588869302751
"01/27/2016",4659118493731749,2789943288294317,2916853980037194,1843478591980065
"01/28/2016",4661882819104439,2792707613667007,2918557133909050,1845181745851921
"01/29/2016",4667638991059021,2798463785621589,2921551887817345,1848176499760216
"01/30/2016",4685151878578170,2799668901510895,2929922250986037,1848804980668877
"01/31/2016",4685580438173165,2800097461105890,2930202440439294,1849085170122134
"02/01/2016",4693814998094248,2808332021026973,2934497445569401,1853380175252241
"02/02/2016",4695244232378392,2809761255311117,2935344961776125,1854227691458965
"02/03/2016",4701531892837651,2816048915770376,2939270843879249,1858153573562089
"02/04/2016",4702852078044532,2817369100977257,2940151677358702,1859034407041542
"02/05/2016",4707341725522240,2821858748454965,2943115580414273,1861998310097113
"02/06/2016",4709370359505901,2822177162217378,2944251875428734,1862199803675458
"02/07/2016",4709482633726648,2822289436438125,2944322826342955,1862270754589679
"02/08/2016",4710644727477692,2823451530189169,2945070264361233,1863018192607957
"02/09/2016",4711337245992269,2824144048703746,2945535398844184,1863483327090908
"02/10/2016",4718849532670151,2831656335381628,2951486507458654,1869434435705378
"02/11/2016",4722141488550999,2834948291262476,2953609846999623,1871557775246347
"02/12/2016",4724223797136153,2836941673429189,2954958251561248,1872855443969987
"02/13/2016",4724589821011607,2837307697304643,2955214922432355,1873112114841094
"02/14/2016",4724802461254548,2837520337547584,2955321610939423,1873218803348162
"02/15/2016",4727789567282601,2840507443575637,2957293005663691,1875190198072430
"02/16/2016",4732254573224331,2844972449517367,2960188145737253,1878085338145992
"02/17/2016",4735934303672319,2848639600149055,2962674938730956,1880563054919852
"02/18/2016",4737326691520500,2850027384948836,2963461705534015,1881347456933907
"02/19/2016",4737936075515622,2850636768943958,2963813021198585,1881698772598477
"02/20/2016",4744252855565541,2851049908078691,2965928060739918,1881948766682148
"02/21/2016",4746507598109045,2853266481530569,2967123502422999,1883125952187787
"02/22/2016",4752950437113926,2858932043005281,2970791439068378,1886409756540181
"02/23/2016",4753948165757334,2859929771648689,2971410876365628,1887029193837431
"02/24/2016",4760840421613577,2866822027504932,2974709069827449,1890327387299252
"02/25/2016",4763465267891033,2869341811075088,2976364336604543,1891938181694208
"02/26/2016",4767195859667133,2873072402851188,2978387517901780,1893961362991445
"02/27/2016",4772253426074811,2878129969258866,2980589674421070,1896163519510735
"02/28/2016",4772554015240325,2878430558424380,2980762722108037,1896336567197702
"02/29/2016",4774003853210452,2879880396394507,2981703697900769,1897277542990434
"03/01/2016",4782577996816374,2885495306120703,2986522445423889,1900799017483424
"03/02/2016",4789856803129011,2892774112433340,2989223977100306,1903500549159841
"03/03/2016",4790811271654799,2893297783635992,2989734596040013,1903828381078954
"03/04/2016",4795820819695890,2898307331677083,2992638951889012,1906732736927953
"03/05/2016",4796546932190909,2899033444172102,2993056959874459,1907150744913400
"03/06/2016",4797273949751340,2899648592423079,2993435878514891,1907499803767152
"03/07/2016",4800338594856654,2902483850017728,2995064912583601,1909069442047316
"03/08/2016",4802599489127667,2904744744288741,2998441543769497,1912446073233212
"03/09/2016",4810023245699959,2912168500861033,3003287863744004,1917292393207719
"03/10/2016",4811069144256163,2913214399417237,3003972981830911,1917977511294626
"03/11/2016",4827130408354821,2924946796575444,3012733741656190,1924542931870773
"03/12/2016",4829381663006723,2926424994052274,3013787068527005,1925406277224787
"03/13/2016",4829942904553610,2926606916675207,3013980567049759,1925504946421660
"03/14/2016",4832850043909780,2929043780115941,3015639283227906,1927041160591051
"03/15/2016",4836420737690206,2932323029842757,3017849321516437,1929087373956693
"03/16/2016",4841313538111628,2934485453146560,3020416302220718,1930370348172720
"03/17/2016",4846677942285055,2938890002478407,3023114624492185,1932824182382597
"03/18/2016",4849626382598449,2941590232870991,3024817545049069,1934462881901793
"03/19/2016",4850188295804078,2942152146076620,3025139393955012,1934784730807736
"03/20/2016",4850858259440261,2942816738077697,3025555580935039,1935198507469439
"03/21/2016",4853187419897105,2945145898534541,3026898191456688,1936541117991088
"03/22/2016",4856346604336797,2948305082974233,3028836972608675,1938479899143075
"03/23/2016",4857640591194515,2949599069831951,3029616220302980,1939259146837380
"03/24/2016",4859518930903833,2951477409541269,3030624578068932,1940267504603332
"03/25/2016",4882710844144709,2953900771535171,3043436987395708,1941779752881234
"03/26/2016",4889520463922089,2960710391312551,3046265271052895,1944608036538421
"03/27/2016",4889793810502902,2960983737893364,3046454824607693,1944797590093219
"03/28/2016",4892800618697636,2963990546088098,3048337290680485,1946680056166011
"03/29/2016",4903119223335690,2974309150726152,3055133136379300,1953475901864826
"03/30/2016",4904850360806448,2975870485490572,3056135969696438,1954392285597298
"03/31/2016",4911757381539410,2978705293314534,3059874349281505,1956033722597161
"04/01/2016",4918181918926467,2981455835759191,3063208997702382,1957670171108534
"04/02/2016",4933761694396684,2997035611229408,3068426384696158,1962887558102310
"04/03/2016",4934849929891237,2998123846723961,3069012969289849,1963474142696001
"04/04/2016",4935379381600533,2998637482477535,3069343803227562,1963797150939899
"04/05/2016",4937116443937935,3000169377181102,3070358022472900,1964740821460814
"04/06/2016",4947418102582952,3001406261204510,3075043361558166,1965362050910767
"04/07/2016",4950550417896687,3004538576518245,3076804584418128,1967123273770729
"04/08/2016",4955506353148828,3009494511770386,3079753123524567,1970071812877168
"04/09/2016",4981491223047693,3034963086154229,3093051216748985,1983132187454059
"04/10/2016",4983769466652209,3037241329758745,3094323740117899,1984404710822973
"04/11/2016",4984595892018255,3037872987361415,3094782659550951,1984773112534352
"04/12/2016",5017845028798459,3039283304554093,3110095692566202,1985651071223869
"04/13/2016",5056914736366137,3066257446345758,3128467666217598,1999173552155028
"04/14/2016",5061529015944656,3067846019757499,3131357083159082,2000084654858128
"04/15/2016",5070565676775909,3071030186504750,3136354406951512,2002613094137549
"04/16/2016",5074926037943279,3072948009433162,3138597153757172,2003802727447751
"04/17/2016",5076379492582986,3074401464072869,3139409014924372,2004614588614951
"04/18/2016",5078440351731405,3076452407758276,3140753235189360,2005955817505403
"04/19/2016",5084124526713685,3079486844989572,3143800246979495,2007797280238330
"04/20/2016",5086894662665963,3082224053437813,3145587620311480,2009574543360239
"04/21/2016",5089766558771975,3084723451840103,3147201767817765,2011007223711225
"04/22/2016",5090821428225489,3085713585492301,3147789167052543,2011567265283707
"04/23/2016",5092986514866890,3086878956288822,3148945972719453,2012285682449793
"04/24/2016",5095091563014670,3087946620773498,3149945892047548,2012802114400758
"04/25/2016",5100010840893126,3092281371803446,3153029170244188,2015617503046404
"04/26/2016",5102549547614706,3094820078525026,3154571164631361,2017159497433577
"04/27/2016",5108399103088132,3098837288023848,3156901751445576,2019032124236707
"04/28/2016",5109847362035218,3100257941064747,3157721558615939,2019843920073745
"04/29/2016",5110794555361921,3101205134391450,3158261423870460,2020383785328266
"04/30/2016",5113575858530076,3103986437559605,3159783306538472,2021905667996278
"05/01/2016",5120298843111545,3110709422141074,3164359207787045,2026481569244851
"05/02/2016",5123870725681181,3114281304710710,3166514810801103,2028637172258909
"05/03/2016",5129088910691328,3117097097210531,3169280240421369,2030263488202286
"05/04/2016",5158839048135068,3131486032902362,3186406706574231,2039753880058011
"05/05/2016",5165568828866848,3135628022526193,3190457100828571,2042516790547676
"05/06/2016",5171183371740287,3141233968368044,3194185331456373,2046241949538514
"05/07/2016",5173039646440844,3143090243068601,3195279609672421,2047336227754562
"05/08/2016",5173487916505757,3143530290490442,3195545029062060,2047597418052247
"05/09/2016",5176275512537271,3146317886521956,3197112131912530,2049164520902717
"05/10/2016",5183348939704400,3153335920031997,3202431891422650,2054454513555730
"05/11/2016",5203054186451784,3169686894095504,3210802675199049,2060976952939885
"05/12/2016",5208080680514919,3173182619027463,3213645660154833,2062999392220424
"05/13/2016",5211763455868872,3176865394381416,3215695132334281,2065048864399872
"05/14/2016",5215152536247512,3180179366485676,3217823881367415,2067142097168333
"05/15/2016",5219928172957169,3183502230713357,3220191592926828,2069191225159492
"05/16/2016",5227563656186225,3186243918596393,3225742548417645,2070986833304345
"05/17/2016",5234297848621675,3190483609822228,3229818322924410,2073594333828077
"05/18/2016",5240540675542002,3196726436742555,3233329964205495,2077105975109162
"05/19/2016",5246773967328522,3199667922859311,3238929753322470,2080538109541367
"05/20/2016",5249971585817033,3202371390060908,3240868975117894,2082253389239155
"05/21/2016",5250740816751261,3203140620995136,3241436017934822,2082820432056083
"05/22/2016",5251704937396441,3204104741640316,3242064988720669,2083449402841930
"05/23/2016",5272254605378866,3205371731465623,3251422640725918,2084231738652787
"05/24/2016",5288379366879243,3221103269916006,3262456054724444,2095072700530676
"05/25/2016",5298148380785852,3230872283822615,3266286151439077,2098902797245309
"05/26/2016",5308970259613726,3240069873801193,3271754350846955,2103667061033230
"05/27/2016",5310829250669148,3241545211842408,3272926801803427,2104631490888993
"05/28/2016",5312178925005192,3242241954625857,3273775920609885,2104987060178926
"05/29/2016",5313895446507985,3243192888515230,3274971311250136,2105587153196439
"05/30/2016",5315872226788066,3245169668795311,3276223231621647,2106839073567950
"05/31/2016",5318118406671085,3247415848678330,3277633671627644,2108249513573947
"06/01/2016",5329941077423800,3259238519431045,3284341830328812,2114957672275115
"06/02/2016",5338189020364015,3267486462371260,3287694580686112,2118310422632415
"06/03/2016",5343497266280948,3272794708288193,3290704187797836,2121320029744139
"06/04/2016",5345176888875931,3274474330883176,3291767378972207,2122383220918510
"06/05/2016",5346216008769770,3275513450777015,3292773241438980,2123389083385283
"06/06/2016",5348953214452477,3277471970066004,3294320218299928,2124613540245121
"06/07/2016",5350657545353892,3279077491860225,3295292866344902,2125544754099136
"06/08/2016",5359788737094009,3283171825546408,3299815795986683,2127501236724657
"06/09/2016",5362247209605863,3285628382678142,3301178632738540,2128862749853744
"06/10/2016",5370693542321918,3288167656285089,3305602756656711,2130512532047814
"06/11/2016",5374044146640923,3291518260604094,3309273759290294,2134183534681397
"06/12/2016",5375159944694082,3292634058657253,3309826339587970,2134736114979073
"06/13/2016",5377889653577961,3295363767541132,3311707822345929,2136617597737032
"06/14/2016",5385819630790232,3297004099936487,3315447800007641,2137669309117280
"06/15/2016",5400847002756745,3309643269427800,3321337981359216,2141998923496200
"06/16/2016",5403468585349275,3312264852020330,3323242016752867,2143902958889851
"06/17/2016",5405541485729649,3314337752400704,3324586146496733,2145247088633717
"06/18/2016",5410872859314925,3319669125985980,3327905394436197,2148566336573181
"06/19/2016",5411448262395439,3320244529066494,3328167894178990,2148828836315974
"06/20/2016",5412828486576571,3321624753247626,3328921958983174,2149582901120158
"06/21/2016",5417357824262971,3323061303587416,3331300235371784,2150394124309238
"06/22/2016",5419811585852282,3325515065176727,3332665193587584,2151759082525038
"06/23/2016",5456207878760752,3361911358085197,3351790640475796,2170884529413250
"06/24/2016",5457629091006284,3363332570330729,3352741385573524,2171835274510978
"06/25/2016",5459109848082787,3364813327407232,3353708559844892,2172802448782346
"06/26/2016",5463975299550399,3369678778874844,3356756440766142,2175850329703596
"06/27/2016",5468629652757471,3374310189820816,3359816407526449,2178899934034112
"06/28/2016",5476195208714515,3381875745777860,3364787258008562,2183870784516225
"06/29/2016",5479333115437956,3385013652501301,3366775378376339,2185858904884002
"06/30/2016",5487273144744493,3392953681807838,3370622333461114,2189705859968777
"07/01/2016",5497955649417754,3403636186481099,3377605839686494,2196689366194157
"07/02/2016",5500667422612239,3406347959675584,3379450378618380,2198533905126043
"07/03/2016",5502412206710006,3408092743773351,3380690789237350,2199774315745013
"07/04/2016",5503654488705313,3409335025768658,3381483441963888,2200566968471551
"07/05/2016",5508492308185206,3414172845248551,3384358057387412,2203441583895075
"07/06/2016",5512228027675327,3417908564738672,3386851452616412,2205934979124075
"07/07/2016",5515081727452231,3420762264515576,3388369396110629,2207452922618292
"07/08/2016",5526722973691797,3423682354978200,3395015732417508,2209316253029113
"07/09/2016",5529835018588509,3424744999530282,3396687554392821,2209853842678794
"07/10/2016",5532676720426265,3427586701368038,3398875642806508,2212041931092481
"07/11/2016",5540556885229177,3429933789997862,3402776750460156,2213062423457863
"07/12/2016",5555749775327255,3435099290007716,3410841283961729,2215877042692611
"07/13/2016",5570703568852095,3441495359400272,3419207975779405,2219993583068016
"07/14/2016",5579593001955350,3447376469243943,3424696842651405,2223983517314640
"07/15/2016",5585965444243610,3453716752556511,3428754156942256,2228023190746097
"07/16/2016",5591906707780327,3459658016093228,3433684305180928,2232953338984769
"07/17/2016",5595119978936598,3462117317443399,3436287249069814,2234947961536629
"07/18/2016",5604231717910985,3468607994941466,3441316165413642,2238761157348392
"07/19/2016",5605706150006764,3470082427037245,3442258791231602,2239703783166352
"07/20/2016",5614081664963426,3478042911896677,3447075228270604,2244178510597585
"07/21/2016",5616671841843974,3480633088777225,3448665646708664,2245768929035645
"07/22/2016",5619880531350642,3483841778283893,3450640444777238,2247743727104219
"07/23/2016",5622949969462217,3486620552698516,3452379322253980,2249338715819364
"07/24/2016",5625965530471455,3489636113707754,3453975401991708,2250934795557092
"07/25/2016",5629104181616574,3492774764852873,3456818588307679,2253777981873063
"07/26/2016",5632603972953113,3496257191849220,3459231020788992,2256181323151625
"07/27/2016",5636598244596656,3499945428074769,3464293850573143,2261083466857190
"07/28/2016",5663509811911365,3507120304246318,3476220414304793,2265469730479330
"07/29/2016",5672923669311638,3510038559462891,3480060178567257,2267184903856741
"07/30/2016",5676866164964369,3513981055115622,3482468287576474,2269593012865958
"07/31/2016",5678590751232953,3515705641384206,3483527803774506,2270652529063990
"08/01/2016",5688797133728006,3521663439370130,3489155861887044,2274179626126962
"08/02/2016",5691843683269166,3524709018608090,3491112540991611,2276135832926433
"08/03/2016",5695005438403907,3527870773742831,3493012115889937,2278035407824759
"08/04/2016",5696809587363303,3529624226824251,3493960415661963,2278956020901203
"08/05/2016",5701327701163312,3533139191310581,3496129810912562,2280413847953937
"08/06/2016",5704019760660687,3534048620814219,3497966651252229,2280924030072331
"08/07/2016",5706709777928031,3536738638081563,3499720025895986,2282677404716088
"08/08/2016",5708535738755392,3538564598908924,3500741970321487,2283699349141589
"08/09/2016",5727752094505322,3543153642213910,3511782377139407,2286946106647549
"08/10/2016",5805284847390419,3559647888448130,3550117652451109,2296185207104017
"08/11/2016",5808090643508905,3562453684566616,3551403734523068,2297471289175976
"08/12/2016",5818192168216186,3572555209273897,3557848408343933,2303915962996841
"08/13/2016",5823972593826631,3578335634884342,3561579451804955,2307647006457863
"08/14/2016",5826397106959173,3580760148016884,3563303438291025,2309370992943933
"08/15/2016",5829221265226365,3583272554463346,3564885949719627,2310767650591025
"08/16/2016",5835422492632652,3589468006999299,3567873556295250,2313752742624969
"08/17/2016",5839795055918951,3593840570285598,3569940255794151,2315819442123870
"08/18/2016",5841012172412421,3595057686779068,3570671489067334,2316550675397053
"08/19/2016",5844128889714605,3598174404081252,3572386014659382,2318265200989101
"08/20/2016",5846988614353735,3601034128720382,3573989235932567,2319868422262286
"08/21/2016",5847571083796084,3601616598162731,3574309357199607,2320188543529326
"08/22/2016",5848961012945529,3603006527312176,3575019019470400,2320898205800119
"08/23/2016",5856801317494724,3605867504609489,3580116749550229,2322699418951739
"08/24/2016",5862949443153377,3612015630268142,3584002296735361,2326584966136871
"08/25/2016",5867374439832181,3616440626946946,3586936597425534,2329519266827044
"08/26/2016",5872848074485804,3621914261600569,3590353292469731,2332935961871241
"08/27/2016",5873897160115582,3622963347230347,3591042799145889,2333625468547399
"08/28/2016",5875493120976301,3624559308091066,3591952820699607,2334535490101117
"08/29/2016",5882412864720340,3631479051835105,3595839436544838,2338422105946348
"08/30/2016",5889102285609378,3638168472724143,3599815221185184,2342397890586694
"08/31/2016",5904183788520595,3643704105763844,3606974322669648,2345323766130847
"09/01/2016",5915802026246894,3652101880478236,3613602281479626,2350348581503890
"09/02/2016",5925908314004610,3661222472186122,3619913889465411,2356166896514946
"09/03/2016",5934201683263933,3669515841445445,3624341300813109,2360594307862644
"09/04/2016",5939867385537358,3675181543718870,3627200706471849,2363453713521384
"09/05/2016",5946331714547076,3681631733141844,3630481924035504,2366727475823657
"09/06/2016",5956883907237739,3692183925832507,3635947061646851,2372192613435004
"09/07/2016",5965801448891086,3701101467485854,3640774958587632,2377020510375785
"09/08/2016",5970776207416447,3703150824169343,3643434016098056,2378216902601023
"09/09/2016",5975890986461564,3708022497514554,3646255965437631,2380915903939278
"09/10/2016",5979784842914964,3711916353967954,3648228868081272,2382888806582919
"09/11/2016",5985326493507595,3717458004560585,3650926247580242,2385586186081889
"09/12/2016",5993043992524855,3719948082997031,3654783277754037,2386794603905766
"09/13/2016",5995039713468325,3721707405931353,3655903489674927,2387795961858428
"09/14/2016",5998734770026617,3725363545963909,3657942599599525,2389815114944276
"09/15/2016",6003875106144012,3729485816133528,3660685855832553,2392112786965109
"09/16/2016",6005011780331332,3730622490320848,3661301602983488,2392728534116044
"09/17/2016",6005745655284619,3731356365274135,3661750873140350,2393177804272906
"09/18/2016",6006727867526675,3732338577516191,3662347375437332,2393774306569888
"09/19/2016",6011176685784515,3735948106723601,3664993704471625,2395945401512270
"09/20/2016",6018756093297142,3738064144605620,3669379084620415,2397421498216853
"09/21/2016",6025050869511006,3742023861287964,3672198124326316,2398998269198914
"09/22/2016",6032416185182381,3749276061470640,3675145166269854,2401886891819518
"09/23/2016",6036598083961029,3751435733612130,3677161723174580,2402898764502338
"09/24/2016",6036988136645208,3751825786296309,3677356257773387,2403093299101145
"09/25/2016",6037478990187633,3752316639838734,3677612332899300,2403349374227058
"09/26/2016",6042489998808197,3757327648459298,3680530365403954,2406267406731712
"09/27/2016",6054378140088209,3767160979751490,3686253084336646,2411342032996883
"09/28/2016",6085742774891384,3782942017004413,3701589071974379,2419587678096375
"09/29/2016",6089271496287267,3786470738400296,3703379356389960,2421377962511956
"09/30/2016",6114856040656437,3812055282769466,3713036616027504,2431035222149500
"10/01/2016",6130986141171867,3820981795044138,3720662436802158,2434971741900030
"10/02/2016",6135692499407654,3821284486195801,3723086535836516,2435165568496965
"10/03/2016",6145151095312910,3825286034710203,3728204236350182,2437523400215378
"10/04/2016",6151167322951606,3829887094875519,3731640490468183,2440286458193615
"10/05/2016",6162723771465495,3835827233546183,3737914560330486,2443956712593535
